client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21530580.mp3	0bce9669178953707e838d2af447b5dd1abb90289f716ce65fdbbd8a32fb71b3	Τι περιμένετε μαζεμένοι εδώ, όταν ο εχθρός ρημάζει τη χώρα μας;		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21542889.mp3	13c7776f170f33beffdf0077a3e658d742edb44b159dc45339dc032ffe297e28	οι μουσαφίρηδες θα είναι αντίκρυ στρωμένοι.		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21542917.mp3	06759e57de0bc218fc7098ebfe95d82200413c87e5776318f13042a2f8fb9129	Λοιπόν εξαφανίσου πριν θυμώσω.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21542925.mp3	09af80566395259cb333ed265f63be1ec03a3f768732e1b3d5994154cc6b820c	όπως τροποποιήθηκε και ισχύει, συνολικού εμβαδού		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21542948.mp3	0e8ec645410eba35b2c7c5017534b275f1b8ee1e10ce48ffaa788724cfd6cbf7	από το σημείο που καθόταν μόλις δύο δευτερόλεπτα πριν		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21543010.mp3	04ab7dcaa629aa837e42201c411a07f26c71ae897ee5da9a13554902ea195501	Δεν έχουμε Πατρίδα!		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21543011.mp3	145e5873a42ba64067af09ef2d4a41461633c01872ed3fbfd1737478baf73b22	σα δεν έχει παρά κλέφτες και μπερμπάντηδες γύρω του;		0	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21543056.mp3	0692b87fe729608d15503d90601a17c6965cde649c3f9e47b970edcaf80cc34c	φθάνει να με περάσεις γρήγορα.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21543059.mp3	09e1639e46925eafcabe8fc91cea7082c1280daa2f590d402b66400072946fbf	Λες να μην είχε ξυπνήσει ακόμη		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21568905.mp3	06674a76288af29da24c458b9e14c28380b8cdaaadbb359f7fdde664ac657777	σε μια γωνιά του μαγειριού.		0	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21578567.mp3	0fd77c9217fef07e3c2252b306eae0b1098895815557f87283edcf041b692444	Δυο ώρες το πρωί και άλλες δυο το απόγεμα δουλειά στο μεταλλείο.		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21578618.mp3	17b1d22b0f9c130d35903c9874dde9089463959523b85198aa4a781a8795023f	και εισβάλλει στο βασίλειό μας.		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21606500.mp3	034b80e70c231fd601206dd389b3f1b23a7f454c81aa63da0f7e1be00267ab0d	στέναξε με καημό.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21618424.mp3	21b7475e607d5f72b57abb202a44b252448f9bd5a663a39a60132b1cc5eecb5c	Τι βρήκες; ρώτησε η Ειρηνούλα.		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21618425.mp3	0dad37519729879b5616097f37739f040af6804704bbb73535759473b1cfa523	δείχνοντας το Βασιλόπουλο.		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21641787.mp3	1e870e4f3bfda616ba4b457345ff32c1c63c3f56fab47a477a85f31d76fedeb3	Έχεις φιλοτιμία και αξιοπρέπεια.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21641788.mp3	1de4a2d808500f5e329627912f1ecb332d2fedf543995862081361a8a159e1ba	και με ζήλο άρχισε να τρίβει το πάτωμα του μαγειριού		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21651657.mp3	1221918b5522fd499d839117e731f51ab75e703456d8486fcff0354d0b972739	και πώς.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21651673.mp3	0591459f9ffa0441e8380258ef8c2c060f08631c3655faf57c35a0065e103d06	Αν σου στείλω φορέματα, θα λιώσουν.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21698489.mp3	0c470c429393eccc90cf4dc2b0e6d6fa94dd77aac52ea6c9ad45866c0ffa23b9	όπου όλο και δυνατότερες ακούουνταν οι στριγλιές.		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21715799.mp3	0931b40946d65f28f39366816df04543705deffdda287fad579b7b61d7a9220c	Και ποιος είσαι συ, παλιόπαιδο, που κάνεις όρκους κι έχεις και γνώμη;		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21715800.mp3	1550763c02be66e2247145ad7fb836f0c4ea67e51c0f9ee57e7a52a3a29880ef	Η πόρτα ήταν ανοιχτή.		0	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21715802.mp3	159cb337d8ed807ebd6ba751dc9f2cc700e798908b044f460fc2cb637eaef146	και με τους συντρόφους του γύρισε σε όλο το σπίτι.		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21738153.mp3	2152ba46419fe68341b5744514aa994d22eeaa1f4049dbcae2a68d5d6e40261c	είπε το Βασιλόπουλο σηκώνοντας τους		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21747399.mp3	313108818f55a79bcef984fa71aae02f8fd95489db6e655a8f16c4543ad4581c	ρώτησε η Ειρηνούλα, μια στιγμή που βρέθηκε με τη Ζήλιω κοντά στο ίδιο καζάνι.		0	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21747403.mp3	0f720321ba6fd811049bbfce3268ffb4286f99f5684ba62eb5f4e190a92c3f3d	Θα έχει και άλλα πράματα, κανένα θησαυρό κρυμμένο.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21747412.mp3	20c88c21a0a628202e4a39d058f864b190505d5b7cf315c0d2c96a5dcb74d695	και σύμφωνα και φωνήεντα		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21747413.mp3	0dd028405e64ba0e8ed93d4b44aacb652b71b864631068c1220a98aa77e5ab21	Ο Βασιλιάς είναι δω;		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21757856.mp3	19b95c2c9abdd1ac08af9a0cac7303f2e85250876fefdee0d7e728603f216aa1	Ήξερε μετά από πέντε χρόνια εδώ ότι ήταν πολύ ευαίσθητοι		1	0	thirties	male_masculine			el	
d5b28e82248cc60874122a105c59b321ae86446bcf0c453efbab7c7ec4fda515bf9c52e11cd11eddaa61bfdb620d562c421f957690c624b7f973ba1515bdce63	common_voice_el_21760791.mp3	0048397b51efedf548c937ddba376e1463ac0dd317ab415d5c7fb42ba79b84ad	Εμπρός, παιδιά!		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21775961.mp3	1692ba890e8f9605b5bbb95033ebac82ae4e6cab7b9c0c0cd22077c3c624cd24	Την κορώνα σου, πατέρα, να τη δώσεις αμέσως		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21775967.mp3	0e778acb383c52d13887df2a5783e67c477a9e7df77839537a06f74033310fb0	Το Βασιλόπουλο έβγαλε τα ξυλαράκια από την τσέπη του και το μάθημα άρχισε.		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21775993.mp3	1ab2e45c6fada0319578d6f3a1ddf60ce568aa79ff4edc8c8f7dd951db6f2cb2	Πλάγι στο παράθυρο στέκουνταν το Βασιλόπουλο που κουβέντιαζε με την Ειρηνούλα		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21775995.mp3	1b4fade7edfbae4a96e7e5f8f7be3498afe3d2a2dc57aa801a8c27dd62dfc1aa	Αυτό δε μας λέγει γιατί έφυγε ο γιος σου		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21781753.mp3	0b320326d2b8d44912e69252fe195d162fafbb9868b898e08cd28c6269d51239	Κι έδειξε γύρω του τ' αγκάθια και τ' αγριόχορτα		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21803186.mp3	0cd72422fc0eeeac75830012751c8fb37968e5057fe11cb20cec5bd6192ed75f	Μα πριν προφθάσει να πει περισσότερα		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21803198.mp3	318fda22e5074c88ba461e1b38143919f90da92ba95848e85fb1e6841e67f191	που αξίζει πιότερο από κείνα που δεν έμαθες.		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21826439.mp3	09a7eba6726c6f5c30e6008431ed885fd5bc1258191e2390979e6ea8593e817c	Έλα, είπε, πρέπει και από δω να φύγομε.		0	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21826441.mp3	1b1fcb84c2cfa52a9cc405a4268b607f8302ab1f724d3cb5d1dbe731921b3aef	χωρίς να προσέχει στο κακό που γίνουνταν γύρω της.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21826449.mp3	0d9f986285d0b71f84e23fe77cae9dcc93023ba9eadd310e04f0fee05cb5ef08	Να ομορφιά και φαμελική χαρά		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21826458.mp3	02d1c5d1e975c059f4a4f458096916969c70a2a10c1cef935313b2a8308c4729	Αφέντη, είπε και η φωνή του έτρεμε		0	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21835399.mp3	164b541c8971b38bcba7eb7d487aa0c925ddd2e8f0a41aaf7dddf2e3e01e37c0	Και πλάγι στην πόρτα		1	0	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849254.mp3	10247d7a7d43cfb108dfc0782eeaf7ddc87a8d7926069b1007e10edd3d441508	Θα τον διορίσω.		1	0	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849280.mp3	137e237bf3b8902a89d47fbaab296365e551899c0bcba693a0705ae7efcef750	που δεν άκουσε τα λόγια της Ζήλιως.		0	0	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849337.mp3	00a71e43e244d11e27d951578ac7e8e8a6e25814e86e821676c94e006c8b5b29	όλο σίδερο σκεπασμένα		0	0	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849349.mp3	0e6f6b21ec2e6ea1a9378760ba76c7187454c8e7dc8280b1551f3f160db0e57f	και φερ' τα αμέσως στο ποτάμι.		1	1	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849363.mp3	1fd3c547b577a4f1b89ca012326c83e769444980e8cded30e45b6bf1fde9e4da	Έπειτα μας τρώγει εμάς η πονοψυχιά!		1	0	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849385.mp3	1ae958a3109be28b93c784a93c059df03b105031378d61dac449ff0439051458	Δεν έχει πια κανένα παράσημο στο σεντούκι		0	1	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849411.mp3	1324247066de2b9d27b7f2dba668335c16a76978268452189b3a7b08d29d46c8	την πατρογονική του υπερηφάνεια		1	0	thirties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_21849432.mp3	2547db6735255fcf275042fe6499c7d51774e16420c2987f64840f340cc43302	κατέβαζε μια μελόπιτα σερβιρισμένη για το Βασιλιά.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21850910.mp3	14278f3202d4a08501b2c2db28cd7345f51b6942e2289479604a26730c8340c7	χωρίς να φανεί		1	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21850913.mp3	27d9295f47392c111eb0aa6f2b518aa0338529723c3ad844e731c2914eda8642	Έχομε ανάγκη από όλο μας το θάρρος και τη δύναμη.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21850916.mp3	080a130dd8b03a25c9dea27ecfee5a2e0e8615585deef40116f349af87bc95b6	Θα σου κάνω ωραία σούπα.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21850929.mp3	390b58b706623db259f7b40457af9c14f9683fed80c94b57ea66fc4f70872e33	εγώ δεν μπορώ, αποκρίθηκε το Βασιλόπουλο λαχανιασμένο.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21860623.mp3	07201c527b26439a36232f962e449889d353644bedae5984087680c8d20248c9	Ξέρω πως έχω στρατό, γιατί κάθε χρόνο πληρώνω γι' αυτόν.		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21867323.mp3	094c839d08edac55e75cc8ceb96c65fc5206096cc485913f2f937d3be200a83c	για να το βρούμε πιο εύκολα, πρόσθεσε γελώντας.		1	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21867343.mp3	3a05b7b5a01bfea0be28f2de541a21a80399347387ea113afa5993b53d4f9efd	και γύρω του χοροπηδούσε σα μαϊμού ένα ανθρωπάκι		0	1	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21867358.mp3	171b8beb18000108663c5a0f26939b96f473e91d519b74e94cffb0bfc38f4a60	Σαν πολύ εύκολα μου φαίνονται όλα		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21871997.mp3	2b424491fb8ab0c22387d082da04a3841937b72442b819286b5cc6ab198e727a	Αχ, τι ωραία σμέουρα και φράουλες!		1	0	thirties	male_masculine			el	
4b80c53650539d4dcabd954e788552ca0a6aed7f6be75f29ec176e323e15e42751fdfc19de724e26715c78d456e7bc25a44c52d098b72d22db2047ca516c4329	common_voice_el_21885181.mp3	0ad3567f271cef5792a3b9dee84e9cc618944187ceb17f397e696fbabaf4cfc7	που γύρευε να μας ζημιώσει.		0	0	twenties	male_masculine			el	
4b80c53650539d4dcabd954e788552ca0a6aed7f6be75f29ec176e323e15e42751fdfc19de724e26715c78d456e7bc25a44c52d098b72d22db2047ca516c4329	common_voice_el_21885200.mp3	08289195cb817a96d443038baedc8eeb4e5d5e9639fb8c074b750b99d8cd9f52	Αλλά ο γέρος άπλωσε το χέρι κι έδειξε τον κουτσό.		1	0	twenties	male_masculine			el	
4b80c53650539d4dcabd954e788552ca0a6aed7f6be75f29ec176e323e15e42751fdfc19de724e26715c78d456e7bc25a44c52d098b72d22db2047ca516c4329	common_voice_el_21885237.mp3	0219f988a231e0f3b13bed3149ede244fd9c55a8fd729e5d7313148a2fc2a4f4	Πες, τι θέλεις;		1	1	twenties	male_masculine			el	
4b80c53650539d4dcabd954e788552ca0a6aed7f6be75f29ec176e323e15e42751fdfc19de724e26715c78d456e7bc25a44c52d098b72d22db2047ca516c4329	common_voice_el_21885273.mp3	02a1b76e22dbcaac71213f6a5b903bfe58f633eec631523ce06137d1c69ce4c4	και με μια κλωτσιά τον έστειλε να δοκιμάσει πόση ώρα χρειάζεται να κατέβει κανείς		1	0	twenties	male_masculine			el	
4b80c53650539d4dcabd954e788552ca0a6aed7f6be75f29ec176e323e15e42751fdfc19de724e26715c78d456e7bc25a44c52d098b72d22db2047ca516c4329	common_voice_el_21885316.mp3	002dc50ab1b722bbc91cce48569bc0ee9450a19add3ffb6f2e1dc5c57cd7555e	Το Βασιλόπουλο και η Ειρηνούλα τον είχαν συνοδεύσει.		0	0	twenties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21891792.mp3	06b7d4a1ba410232fc731e03ad8e5d7389e0ae4bdfe5016a56d5b4ea631c952d	νομίζοντας πως από την τρομάρα του ο φρούραρχος τα είχε χάσει.		0	0	thirties	male_masculine			el	
27583ecddbe67b194dcb21193534d2ff175ba62a8e9079397c85299679bdbb6aad9dbb4f6ba840074c294386599c80791f7124492b2bafc08d509a50c1dc9297	common_voice_el_21914712.mp3	0b34e881c358736ac3e88fb71ef382dd40d439c0fcf13988f5e5b1eb2486c690	Αυτό όμως δε γιάτρεψε τη μελαγχολία του.		1	0	thirties	male_masculine			el	
