client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20471424.mp3	178d11d0edf5d6685218f56dc0fffa6f76130259c2afaae0653ffe9facf57dc9	Η Παναγία να σου το πληρώσει!		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20475857.mp3	43fd5a8a798829bd505f39d2104c8081e077eecb9e788290660298cdb8a06ee2	Όλες τις δουλειές του σπιτιού.		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20483485.mp3	47879b79ffded4e704ed5d26ceb08c28f2faca36d24eeda0d9d0a86280af5cfa	Τότε δεν ήμασταν σε κατάσταση να του ανταποδώσομε την ευγένεια.		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20483497.mp3	3cebcef62b15c4b80ff768fe593de7be334740325478d30408819ed9c7d10535	Ποιος λέγει πως δεν έχω στρατό;		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20488955.mp3	1a1bee2323d3dc1ed52263c07f5d0ba3d99a980c180659d002b54cf717f08eb6	Λοιπόν ακουμπά την κάλλιο στην κάμαρα μου, είπε.		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20488988.mp3	3319028236a444d16d8d775d7d375a3a9185e04a3f428a305eacee9f00718ab5	όπου ήταν οι φυλακές		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20489190.mp3	515b8f51b0ee7d8bc405aecc015d39eb2764b8584bcf280f80d01411c1fc3ef1	Ενόμιζα πως δεν έχει πια παραγιούς.		0	3	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20500795.mp3	4c5fd24850073e9d53292fea3153b2becb9eaadbbb627abfe2ff3763c1832a32	Τρομαγμένοι και σαστισμένοι έφευγαν.		0	2	fourties	male_masculine			el	
b4ab0c7e6f01fd76f4348a3b18c90ff565d57bad273df036c9194a772c142e38748ea216f327b46ffd391ff47203803d08e703f33ebfc9bab720418a44450f12	common_voice_el_20512474.mp3	49c64a907404295830d8402671a3260f7c0f070f5ddccaa2e69bcf4134886be2	και ένιωσε τα μάτια του να τσινάνε καθώς κάρφωσε το βλέμμα του στην οθόνη		0	2	thirties	male_masculine			el	
952f0b578ce2da5dc26468f783b5ffbf2adb410ac4d31678c66a8f73ac91be2abb5d3f66e4151e6bce6ec4eb17ea531b1b83e33f3e0339554e658d0efa172907	common_voice_el_20513601.mp3	56f70b6306cb07680606251298c3904c503d4e7e704c3d4f1d172c4218130c62	βγαίνοντας από τη γωνιά όπου είχε αποτραβηχτεί με την Ειρηνούλα.		0	2					el	
952f0b578ce2da5dc26468f783b5ffbf2adb410ac4d31678c66a8f73ac91be2abb5d3f66e4151e6bce6ec4eb17ea531b1b83e33f3e0339554e658d0efa172907	common_voice_el_20513611.mp3	34fa61bd0d4972de598fc67b7a7d8e14bfd12dd1f61b5087de83e588e164de04	Και τότε θα τον εμπόδιζα να πάει στους εχθρούς και να προδώσει.		1	2					el	
eecacf992809f1e70a50dcfaffe7418f63a4cf93c747e366e7632b65512d529aedf8315647e670067ce5424bce9c1c289927d427ff23f01b2018df1137f453ad	common_voice_el_20516474.mp3	4498e5513ac736b6c5dbbf8ba928afca66cc9915bb33f7b099f6d2e5ede12c65	Κάμποσην ώρα πήγαινε σιωπηλά, βαστώντας το χέρι της αδελφής του.		1	2	thirties	male_masculine			el	
eecacf992809f1e70a50dcfaffe7418f63a4cf93c747e366e7632b65512d529aedf8315647e670067ce5424bce9c1c289927d427ff23f01b2018df1137f453ad	common_voice_el_20517333.mp3	433042545c086d73a9ea05a0ffad202e088519d35fcb2725249ef7fb2ba76dd9	και να ξαπλωθεί στην «κάμαρά» του		0	2	thirties	male_masculine			el	
eecacf992809f1e70a50dcfaffe7418f63a4cf93c747e366e7632b65512d529aedf8315647e670067ce5424bce9c1c289927d427ff23f01b2018df1137f453ad	common_voice_el_20517334.mp3	2b698abf2fd74db46dfda91dc0e72bb581ad33bfb32988967c5f7a55917a3f3b	ενώ τα δέντρα σήκωναν ψηλά το κεφάλι τους κι έκαναν τον ανήξερο		1	2	thirties	male_masculine			el	
eecacf992809f1e70a50dcfaffe7418f63a4cf93c747e366e7632b65512d529aedf8315647e670067ce5424bce9c1c289927d427ff23f01b2018df1137f453ad	common_voice_el_20517337.mp3	4e5867870044c9d6208b783c756b5b3fb4d718feb795bb41e296f9eda493dc95	που του κουβαλούσε τα κλεμμένα πράματα.		1	2	thirties	male_masculine			el	
eecacf992809f1e70a50dcfaffe7418f63a4cf93c747e366e7632b65512d529aedf8315647e670067ce5424bce9c1c289927d427ff23f01b2018df1137f453ad	common_voice_el_20517387.mp3	1d63a00100a6cb016bb946a87515885a9a4be4134e09963b093f76340604b50d	Ύστερα δίπλωσε τα χέρια του αποκάτω από το κεφάλι του και αποκοιμήθηκε.		1	2	thirties	male_masculine			el	
7a8c171c7de7fa7dbbffeacadc7da0b82dc5b2586d001a60b6678aebd91fb06c9b8e9180db7351c96acbf0256314c6c61faa5e61d2f3b1f23a5e34232ae45e4e	common_voice_el_20517398.mp3	2a203077731885dad532db8b11ffd2db51b13f49bdc3a86aed9586a2bb092a54	Ας φωνάξει τους αξιωματικούς		0	2					el	
7a8c171c7de7fa7dbbffeacadc7da0b82dc5b2586d001a60b6678aebd91fb06c9b8e9180db7351c96acbf0256314c6c61faa5e61d2f3b1f23a5e34232ae45e4e	common_voice_el_20517402.mp3	205e3bb2910cc318afe99d8a49434171a0933c0d1d0380faec692873ff836264	Στο παλάτι, αποκρίθηκε ο αδελφός της.		0	2					el	
7a8c171c7de7fa7dbbffeacadc7da0b82dc5b2586d001a60b6678aebd91fb06c9b8e9180db7351c96acbf0256314c6c61faa5e61d2f3b1f23a5e34232ae45e4e	common_voice_el_20517495.mp3	387d4fab05ed69a30e9d3142efea606e536e41b15b0cb3b5020caf1ec1c58f48	Μα δεν ήξεραν να του πουν.		0	2					el	
7a8c171c7de7fa7dbbffeacadc7da0b82dc5b2586d001a60b6678aebd91fb06c9b8e9180db7351c96acbf0256314c6c61faa5e61d2f3b1f23a5e34232ae45e4e	common_voice_el_20517496.mp3	4ce327ee67d82009309e8776848ba414aed527e73086de6337dabcfba0262ac7	Μαζί μου ήταν, είπε το Βασιλόπουλο.		1	2					el	
7a8c171c7de7fa7dbbffeacadc7da0b82dc5b2586d001a60b6678aebd91fb06c9b8e9180db7351c96acbf0256314c6c61faa5e61d2f3b1f23a5e34232ae45e4e	common_voice_el_20517516.mp3	55a4e35eac65dcd7fd83329b6d58a529835d30e03a40bfdd8cd59c66e1f76180	και θα με δώσει στα σκυλιά του να με φάνε.		0	2					el	
7a8c171c7de7fa7dbbffeacadc7da0b82dc5b2586d001a60b6678aebd91fb06c9b8e9180db7351c96acbf0256314c6c61faa5e61d2f3b1f23a5e34232ae45e4e	common_voice_el_20517548.mp3	3ee71ebd8e7d6b1177026cee89d7d6225626c5d315275ef8dce40b0e5b9fe02c	Αν χρειαστείς ποτέ αληθινό φίλο, θυμήσου με.		0	2					el	
eecacf992809f1e70a50dcfaffe7418f63a4cf93c747e366e7632b65512d529aedf8315647e670067ce5424bce9c1c289927d427ff23f01b2018df1137f453ad	common_voice_el_20517554.mp3	5a59ec705ac50a332f5493208e07d188c819992068862770cc64140f8a6f96c5	Τα νεύρα της Βασίλισσας δε βαστούν μπροστά στο φαγί		1	2	thirties	male_masculine			el	
eecacf992809f1e70a50dcfaffe7418f63a4cf93c747e366e7632b65512d529aedf8315647e670067ce5424bce9c1c289927d427ff23f01b2018df1137f453ad	common_voice_el_20517572.mp3	528efa5248f42dfeed83d7c95f01eb7defbc9f6c453ff45f73f4e1595a9a629c	Η Γνώση θα σου αποκριθεί.		0	2	thirties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20518808.mp3	53bec7c0930a1767feec868c829aec9028b360477faadc4079205d522a3d6d58	Λοιπόν μόνο στην ευτυχία θα είναι τίμιος ο λαός μου;		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20518871.mp3	2696214d83800ddace3106e4ab148d9b3f60dcacb23fcb95d4df7e5fe251944c	Ειδικότερα, σε επίπεδο παιδαγωγικής και εκπαιδευτικής πράξης		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20518873.mp3	5b7c298b7ffaffc7b98735adb91e8776e5b91612b597b20f19f81d1fbf53d0ee	και δεν έμαθε από τέτοια.		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20518904.mp3	419af2f599a844cb67ac4a9157e3bcaf1f6f75b6d1af5dfed59f641c51911f05	- μια αγάπη πλέρια		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20518906.mp3	546f842ce787dcd01954ea7d9de24bad99b2866a0220d630ad27ecbf362bf716	πότε μισοσβησμένα και σα να έρχονταν από πολύ μακριά.		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20520142.mp3	5496bb70c283ec1afaaab5fb4dd569d9f3899cefae8497fd7c41245a72b6f559	κι έφυγε στα ξένα		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20520160.mp3	58212dac4ab3a117a64ad43969147e5bee97c81744bf6d8f7ead30ad1d7fc0e5	από το μεγάλο και λαμπρό παλάτι του Συνετού, μόνος ο ψηλός πύργος έμενε κατοικήσιμος.		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20527030.mp3	04adaa374d07f4c32e4e900ad660f3fc54bc0ec351d7496aa33296e86ab990e7	Ο Βασιλιάς άναψε, στενοχωρέθηκε, φρένιασε.		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20530870.mp3	67c7b4f550f94c0ee86e4ce26341effabdb4fda455186b1dc597730e8f1c0d96	Οι εχθροί κατεβαίνουν στο ποτάμι		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20530890.mp3	549e2fea11eb0dbf1b9f108502726cb486caf07095d34314325ec8c022f20c20	γιατί αφότου χαλάρωσε και χάθηκε η δικαιοσύνη		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20530920.mp3	530b72140f095f4baab46c50ad36a9132e46f58baab2b6550211a524a64733fe	Θυμήθηκε τα λόγια του δασκάλου		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20530990.mp3	23a75db681a8009180b96d228ed28e360e65a7f5c734d5dc05ab279493705598	κι ευθύς παρουσιάστηκε ο υπασπιστής Πολύδωρος.		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20531034.mp3	62d306bf8b20f5e63ef6957ecf39d6dff8061345d48fd3c33b451074c7902d27	για ν' αγοράσουν όπλα.		0	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20536747.mp3	44db076c9628a9dd2652efe578b76af279251c982eba71c1fcc122034acbd9c1	Γύρισε η Ζήλιω και της έδωσε ένα μπάτσο που ακούστηκε ως το μαγειριό		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20536763.mp3	4d8536abe6a63dfaa1146a47ce716b7220c6924568db39cd67c65a8d1d143c3f	ενώ οι παρακόρες παρατούσαν τα μαλλιά της Βασίλισσας		0	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20536768.mp3	1784ac809821b6eecd662c877032d9358d207383b9e03624906c3bf37d84d1cb	Πήραν τον ίδιο δρόμο;		1	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20536772.mp3	6779d55f4f419864e080557a0326862d92bbff1ade1cd4dde189c62a7a087b10	Οι κουρελιάρηδες σαν και σένα δεν τρώνε κότες ούτε πίνουν κρασί!		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20539323.mp3	4fd36bf42bf3ae92f7d49af09de994f5c1c0a13f31a183c05f8d5fd6431dd253	αναδεικνύει τη σημασία της βιωματικής και εμπειρικής μάθησης		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20539340.mp3	62f9dadfb8fdb92321ed23b1bb2f9a9b989212166e87a04ccdfbe86032176c19	που εξακολουθούσε να κάθεται χάμω		1	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20540565.mp3	3dde3e74a9fa56564c792294c00abfe2c60d7f9a5df5643a7d625b6d1d51d8c7	Βγήκε απότομα από τις σκέψεις του		1	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20540582.mp3	4ea5c0df76eeced8f9cd8a6bc03b7c89894992c5b4af19c68eb9a583f5a06b4e	αλλά και πάλι φαινόταν πολύ τραβηγμένο		2	3	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20540599.mp3	5fe2bccc8fd4e30c071c3e1ca8197b6c7848278824565a1ffe67455b60b54d00	αν δεν πρόφθαινε το Βασιλόπουλο να σπρώξει τη Ζήλιω στην κάμαρα της		1	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20542387.mp3	38e9e9ac8c8cdb2c1eb7afea333ace85bc030afadc56085e91e11273abc1507a	Κι εμείς να έλθομε δω!		0	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20542391.mp3	67189e29c549222a49b0e3d56905050cd07a4ed298211dcf35498daa9cc13968	Δεν είναι απάνω ο πρωτομάστορης		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20550009.mp3	55592248a09f72d52111e566387b25b40fb5798e41df5605ea520ccca1506f0b	Και κανένας δεν έχει λεφτά, γιατί κανένας δε δούλεψε χθες.		1	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20550035.mp3	5ff438ef2b50a3a5910829a0029a482cfa4a918580052d974f03b0d4e1e5d82c	Και τον κοίταζε η Γνώση με μάτια γεμάτα σκέψη.		0	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20560647.mp3	638e17043c45dbdaa2b4f5aa0bdf107142dafe9998a1e9319de71456f5f13587	Τι να πω εγώ που έχω και σένα που με ξεκουφαίνεις		1	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20560650.mp3	728fae68350af7a21cbe9611dead168f4b7c661964f4beee644ea25b435a88c0	Συγχώρηση!		0	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20560651.mp3	59cdab3b6ac2ba60ec647ee16298e3583cbe7ae9a58854225409acf27ba87e7c	Μπροστά του ένας καλοδιατηρημένος παππούλης μιλούσε		0	2	fourties	male_masculine			el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20566159.mp3	734eb27c5d1f2c1a2fba73354de211121f0b60803893798c00915f630a911a7c	πήγαινα να βοηθήσω το παιδί		0	2	fourties	male_masculine			el	
2619fc8f897e4165788f3ba54c9ac08b3dc883a37fe99aa882ce2097b20bd48c9f3ac1f97048a35487b9b78ec76403f4e350dc70a43a4cc417a93ae13ffd7915	common_voice_el_20569520.mp3	707a53aa54757aa72b967f0b99d0b9eaa682f2575b16a4ad1e4d27ae913c9d7d	φώναξε το Βασιλόπουλο δείχνοντας το γέρο πατέρα του		0	2					el	
2619fc8f897e4165788f3ba54c9ac08b3dc883a37fe99aa882ce2097b20bd48c9f3ac1f97048a35487b9b78ec76403f4e350dc70a43a4cc417a93ae13ffd7915	common_voice_el_20570036.mp3	70dda9e0997359709e2bcb959bbc18d5fa2f0e0c27d48ec0217b3ae1c1052eaf	με μάτια που σπιθοβολούσαν από το κρασί.		0	2					el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20573251.mp3	755d7cee76b901a939d2f08cf2a40e4ac32944518104d50b540c44c307083020	Καθώς πλησίαζε στο παλάτι, το Βασιλόπουλο άκουσε φωνές θυμωμένες, γυναικείες και αντρίκειες.		1	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20573342.mp3	25f65eae18772076eea6cc7df40fd32e3b80f6965b5711a9f7dde1b4e3e743ae	Τι να κάνουμε;		0	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20573417.mp3	6e8016919e24a7c4b922bf94da46187743e72f9d918c4debcb3f848ee4c6146a	όπως είδα να ψήνει το κρέας η κυρα-Φρόνηση.		0	2	fourties	male_masculine			el	
49fed814f83ce7806c251ba3dfdc287039fe126412d0e5a340ff8526983cbe0e15bf47ba94766d9486d64c94d0074a8a78f921f36af90d6de73fa13b422da538	common_voice_el_20573459.mp3	7b305962ae243c364a841279a0133098c4aafda7d7a32d3b5477f7c6ef20ccb3	συνάμα ξεπρόβαλαν από μέσα από τα δέντρα, δεξιά, αρματωμένοι καβαλαρέοι.		0	2	fourties	male_masculine			el	
ddbaa050aee8e45a8e75d3199d0bc3d7f912e2295b7565d46273c404a017dff0466942fe28dcf8e6be73d5b5e10e27f8173426a22c673c2bbdfff64e09ddd0dc	common_voice_el_20575681.mp3	7c813c3823cf58f136548275a883c87ec0fc630cc77d76aee35675e26f3b70fd	το μεταχειρίστηκα κι έφτιασα τα έπιπλα μου		1	2	fourties	male_masculine			el	
8179c0ec12cf1d3737d40c8663e8c7cd7e688e58474307f2ac652ecac73082fe730d6dadc7f0b0df59ee4274234f155a9139ae1d09297776ccc1af4ad14b3514	common_voice_el_20576904.mp3	791ffd758f2876055e9ba9c8aeae731eeca0735da9f207694424843fbbdcdfe9	και μαζί έσυραν ένα από τα πανέρια ως το πηγάδι		0	2					el	
a23fbf3f4936e40a4b10fd0cd5aca24e8e40b66c783a71f8863956d70504153d30b298372d9911ec6e82f62ff4aa46c53c64ccf03d919a00a900ec30533ddb40	common_voice_el_20577214.mp3	83240a03f93b03ee2f8642a7cd4218bca095f24b759b3f9a0578ae551ee10b7a	και μην ξαναπαρουσιαστείς πια μπροστά μου		0	2	fourties	male_masculine			el	
